instancia,lucro_guloso,lucro_sa,tempo_guloso_ms,tempo_sa_ms
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_6_f_0.1_eps_0_s_200\test.in,96891993,96887396,0,21
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_6_f_0.1_eps_0_s_300\test.in,96899826,96893494,0,20
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_6_f_0.1_eps_1e-05_s_100\test.in,96914893,96889675,0,20
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_6_f_0.1_eps_1e-05_s_200\test.in,96922484,96891682,0,20
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_6_f_0.1_eps_1e-05_s_300\test.in,96927843,96898775,0,20
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_6_f_0.2_eps_0.0001_s_100\test.in,97190253,96948028,0,23
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_6_f_0.2_eps_0.0001_s_200\test.in,97215054,97000771,0,23
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_6_f_0.2_eps_0.0001_s_300\test.in,97220433,96963019,0,22
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_6_f_0.2_eps_0.001_s_100\test.in,99890055,97387777,0,22
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_6_f_0.2_eps_0.001_s_200\test.in,100004842,97600469,0,22
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_6_f_0.2_eps_0.001_s_300\test.in,100016342,97813756,0,23
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_6_f_0.2_eps_0.01_s_100\test.in,98013323,99761807,0,21
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_6_f_0.2_eps_0.01_s_200\test.in,99027518,97524913,0,22
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_6_f_0.2_eps_0.01_s_300\test.in,99041064,98785956,0,22
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_6_f_0.2_eps_0.1_s_100\test.in,91887629,87512286,0,22
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_6_f_0.2_eps_0.1_s_200\test.in,95023633,93772676,0,22
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_6_f_0.2_eps_0.1_s_300\test.in,98160963,95034196,0,21
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_6_f_0.2_eps_0_s_100\test.in,96889755,96887936,0,24
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_6_f_0.2_eps_0_s_200\test.in,96903211,96898739,0,24
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_6_f_0.2_eps_0_s_300\test.in,96916203,96909678,0,24
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_6_f_0.2_eps_1e-05_s_100\test.in,96921709,96897570,0,23
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_6_f_0.2_eps_1e-05_s_200\test.in,96933075,96909993,0,23
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_6_f_0.2_eps_1e-05_s_300\test.in,96950644,96919261,0,22
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_6_f_0.3_eps_0.0001_s_100\test.in,97195170,96942896,0,24
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_6_f_0.3_eps_0.0001_s_200\test.in,97214297,96960116,0,24
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_6_f_0.3_eps_0.0001_s_300\test.in,97206486,96980215,0,23
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_6_f_0.3_eps_0.001_s_100\test.in,99895111,98193454,0,26
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_6_f_0.3_eps_0.001_s_200\test.in,99815585,97611363,0,24
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_6_f_0.3_eps_0.001_s_300\test.in,100022382,97630024,0,23
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_6_f_0.3_eps_0.01_s_100\test.in,98144209,99767847,0,24
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_6_f_0.3_eps_0.01_s_200\test.in,99041305,98663536,0,24
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_6_f_0.3_eps_0.01_s_300\test.in,99057439,98802271,0,23
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_6_f_0.3_eps_0.1_s_100\test.in,98144524,95018921,0,23
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_6_f_0.3_eps_0.1_s_200\test.in,95035037,98784067,0,24
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_6_f_0.3_eps_0.1_s_300\test.in,95057140,90681130,0,23
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_6_f_0.3_eps_0_s_100\test.in,96895395,96893362,0,24
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_6_f_0.3_eps_0_s_200\test.in,96916654,96912294,0,23
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_6_f_0.3_eps_0_s_300\test.in,96936584,96930391,0,24
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_6_f_0.3_eps_1e-05_s_100\test.in,96925831,96900593,0,24
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_6_f_0.3_eps_1e-05_s_200\test.in,96944653,96919630,0,24
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_100000000_g_6_f_0.3_eps_1e-05_s_300\test.in,96965514,96937231,0,24
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_1000000_g_10_f_0.1_eps_0.0001_s_100\test.in,1008910,1001351,0,24
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_1000000_g_10_f_0.1_eps_0.0001_s_200\test.in,1018754,1002706,0,23
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_1000000_g_10_f_0.1_eps_0.0001_s_300\test.in,1028106,1004151,0,25
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_1000000_g_10_f_0.1_eps_0.001_s_100\test.in,1008963,1001392,0,25
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_1000000_g_10_f_0.1_eps_0.001_s_200\test.in,1018280,1002766,0,26
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_1000000_g_10_f_0.1_eps_0.001_s_300\test.in,1025023,1003258,0,28
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_1000000_g_10_f_0.1_eps_0.01_s_100\test.in,1005396,1000774,0,24
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_1000000_g_10_f_0.1_eps_0.01_s_200\test.in,1011550,1001053,0,22
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_1000000_g_10_f_0.1_eps_0.01_s_300\test.in,1015321,1002181,0,23
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_1000000_g_10_f_0.1_eps_0.1_s_100\test.in,942324,1001149,0,20
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_1000000_g_10_f_0.1_eps_0.1_s_200\test.in,981584,961905,0,19
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_1000000_g_10_f_0.1_eps_0.1_s_300\test.in,971088,941600,0,20
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_1000000_g_10_f_0.1_eps_0_s_100\test.in,1009266,1001671,0,23
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_1000000_g_10_f_0.1_eps_0_s_200\test.in,1017482,1002153,0,24
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_1000000_g_10_f_0.1_eps_0_s_300\test.in,1026539,1003806,0,23
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_1000000_g_10_f_0.1_eps_1e-05_s_100\test.in,1008781,1001658,0,25
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_1000000_g_10_f_0.1_eps_1e-05_s_200\test.in,1018409,1002276,0,22
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_1000000_g_10_f_0.1_eps_1e-05_s_300\test.in,1026437,1003719,0,23
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_1000000_g_10_f_0.2_eps_0.0001_s_100\test.in,1010858,1002369,0,26
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_1000000_g_10_f_0.2_eps_0.0001_s_200\test.in,1020172,1004484,0,26
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_1000000_g_10_f_0.2_eps_0.0001_s_300\test.in,1031071,1007797,0,23
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_1000000_g_10_f_0.2_eps_0.001_s_100\test.in,1010868,1002817,0,26
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_1000000_g_10_f_0.2_eps_0.001_s_200\test.in,1019713,1004396,0,35
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_1000000_g_10_f_0.2_eps_0.001_s_300\test.in,1031611,1008487,0,41
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_1000000_g_10_f_0.2_eps_0.01_s_100\test.in,1004356,1003052,0,26
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_1000000_g_10_f_0.2_eps_0.01_s_200\test.in,1014970,1003342,0,22
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_1000000_g_10_f_0.2_eps_0.01_s_300\test.in,1021725,1007041,0,24
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_1000000_g_10_f_0.2_eps_0.1_s_100\test.in,946323,999952,0,24
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_1000000_g_10_f_0.2_eps_0.1_s_200\test.in,974323,1005951,0,22
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_1000000_g_10_f_0.2_eps_0.1_s_300\test.in,1012223,942060,0,23
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_1000000_g_10_f_0.2_eps_0_s_100\test.in,1011170,1002993,0,24
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_1000000_g_10_f_0.2_eps_0_s_200\test.in,1022494,1005611,0,25
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_1000000_g_10_f_0.2_eps_0_s_300\test.in,1032080,1008779,0,22
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_1000000_g_10_f_0.2_eps_1e-05_s_100\test.in,1009834,1002047,0,24
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_1000000_g_10_f_0.2_eps_1e-05_s_200\test.in,1021826,1005702,0,25
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_1000000_g_10_f_0.2_eps_1e-05_s_300\test.in,1031105,1008000,0,25
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_1000000_g_10_f_0.3_eps_0.0001_s_100\test.in,1011723,1003230,0,27
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_1000000_g_10_f_0.3_eps_0.0001_s_200\test.in,1022621,1005932,0,26
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_1000000_g_10_f_0.3_eps_0.0001_s_300\test.in,1036108,1010244,0,26
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_1000000_g_10_f_0.3_eps_0.001_s_100\test.in,1010314,1002256,0,25
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_1000000_g_10_f_0.3_eps_0.001_s_200\test.in,1023173,1008639,0,29
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_1000000_g_10_f_0.3_eps_0.001_s_300\test.in,1036317,1011041,0,28
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_1000000_g_10_f_0.3_eps_0.01_s_100\test.in,1009258,1003423,0,26
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_1000000_g_10_f_0.3_eps_0.01_s_200\test.in,1021493,1008649,0,27
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_1000000_g_10_f_0.3_eps_0.01_s_300\test.in,1027191,1008972,0,24
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_1000000_g_10_f_0.3_eps_0.1_s_100\test.in,999435,925028,0,24
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_1000000_g_10_f_0.3_eps_0.1_s_200\test.in,987679,993399,0,23
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_1000000_g_10_f_0.3_eps_0.1_s_300\test.in,1007196,998134,0,24
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_1000000_g_10_f_0.3_eps_0_s_100\test.in,1012023,1003436,0,27
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_1000000_g_10_f_0.3_eps_0_s_200\test.in,1023922,1007229,0,26
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_1000000_g_10_f_0.3_eps_0_s_300\test.in,1032534,1008090,0,25
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_1000000_g_10_f_0.3_eps_1e-05_s_100\test.in,1011546,1003444,0,25
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_1000000_g_10_f_0.3_eps_1e-05_s_200\test.in,1023521,1008206,0,27
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_1000000_g_10_f_0.3_eps_1e-05_s_300\test.in,1036718,1009004,0,25
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_1000000_g_14_f_0.1_eps_0.0001_s_100\test.in,1013204,1001797,0,33
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_1000000_g_14_f_0.1_eps_0.0001_s_200\test.in,1026486,1005184,0,29
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_1000000_g_14_f_0.1_eps_0.0001_s_300\test.in,1038173,1005815,0,24
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_1000000_g_14_f_0.1_eps_0.001_s_100\test.in,1011592,1000686,0,25
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_1000000_g_14_f_0.1_eps_0.001_s_200\test.in,1024922,1001462,0,25
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_1000000_g_14_f_0.1_eps_0.001_s_300\test.in,1039637,1003775,0,24
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_1000000_g_14_f_0.1_eps_0.01_s_100\test.in,1001524,1000468,0,25
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_1000000_g_14_f_0.1_eps_0.01_s_200\test.in,1013732,1002253,0,22
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_1000000_g_14_f_0.1_eps_0.01_s_300\test.in,1017357,1002625,0,23
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_1000000_g_14_f_0.1_eps_0.1_s_100\test.in,914390,964312,0,21
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_1000000_g_14_f_0.1_eps_0.1_s_200\test.in,921836,1000255,0,21
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_1000000_g_14_f_0.1_eps_0.1_s_300\test.in,936643,929038,0,21
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_1000000_g_14_f_0.1_eps_0_s_100\test.in,1013073,1001765,0,28
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_1000000_g_14_f_0.1_eps_0_s_200\test.in,1028612,1005156,0,27
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_1000000_g_14_f_0.1_eps_0_s_300\test.in,1038297,1007634,0,24
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_1000000_g_14_f_0.1_eps_1e-05_s_100\test.in,1013216,1002106,0,24
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_1000000_g_14_f_0.1_eps_1e-05_s_200\test.in,1026654,1003426,0,24
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_1000000_g_14_f_0.1_eps_1e-05_s_300\test.in,1040264,1007281,0,26
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_1000000_g_14_f_0.2_eps_0.0001_s_100\test.in,1014484,1003564,0,29
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_1000000_g_14_f_0.2_eps_0.0001_s_200\test.in,1029815,1007178,0,26
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_1000000_g_14_f_0.2_eps_0.0001_s_300\test.in,1044318,1011224,0,25
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_1000000_g_14_f_0.2_eps_0.001_s_100\test.in,1013921,1002398,0,27
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_1000000_g_14_f_0.2_eps_0.001_s_200\test.in,1027979,1005065,0,25
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_1000000_g_14_f_0.2_eps_0.001_s_300\test.in,1036646,1004945,0,24
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_1000000_g_14_f_0.2_eps_0.01_s_100\test.in,1008487,1002835,0,25
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_1000000_g_14_f_0.2_eps_0.01_s_200\test.in,1016504,1004455,0,25
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_1000000_g_14_f_0.2_eps_0.01_s_300\test.in,1030075,1009289,0,29
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_1000000_g_14_f_0.2_eps_0.1_s_100\test.in,922949,1001108,0,23
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_1000000_g_14_f_0.2_eps_0.1_s_200\test.in,939391,964726,0,22
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_1000000_g_14_f_0.2_eps_0.1_s_300\test.in,956578,1006857,0,23
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_1000000_g_14_f_0.2_eps_0_s_100\test.in,1013246,1002614,0,26
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_1000000_g_14_f_0.2_eps_0_s_200\test.in,1030417,1008616,0,28
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_1000000_g_14_f_0.2_eps_0_s_300\test.in,1043825,1010951,0,26
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_1000000_g_14_f_0.2_eps_1e-05_s_100\test.in,1014333,1003402,0,27
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_1000000_g_14_f_0.2_eps_1e-05_s_200\test.in,1030843,1007309,0,27
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_1000000_g_14_f_0.2_eps_1e-05_s_300\test.in,1046110,1015058,0,28
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_1000000_g_14_f_0.3_eps_0.0001_s_100\test.in,1014184,1003686,0,29
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_1000000_g_14_f_0.3_eps_0.0001_s_200\test.in,1031402,1008999,0,28
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_1000000_g_14_f_0.3_eps_0.0001_s_300\test.in,1043866,1012621,0,30
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_1000000_g_14_f_0.3_eps_0.001_s_100\test.in,1014531,1003862,0,25
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_1000000_g_14_f_0.3_eps_0.001_s_200\test.in,1027556,1006912,0,32
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_1000000_g_14_f_0.3_eps_0.001_s_300\test.in,1043357,1012555,0,27
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_1000000_g_14_f_0.3_eps_0.01_s_100\test.in,1011931,1004081,0,27
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_1000000_g_14_f_0.3_eps_0.01_s_200\test.in,1021811,1006378,0,24
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_1000000_g_14_f_0.3_eps_0.01_s_300\test.in,1031731,1010182,0,25
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_1000000_g_14_f_0.3_eps_0.1_s_100\test.in,931002,1002997,0,25
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_1000000_g_14_f_0.3_eps_0.1_s_200\test.in,967655,1007257,0,25
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_1000000_g_14_f_0.3_eps_0.1_s_300\test.in,975340,962750,0,24
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_1000000_g_14_f_0.3_eps_0_s_100\test.in,1014410,1003513,0,30
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_1000000_g_14_f_0.3_eps_0_s_200\test.in,1029136,1008092,0,30
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_1000000_g_14_f_0.3_eps_0_s_300\test.in,1042922,1014310,0,32
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_1000000_g_14_f_0.3_eps_1e-05_s_100\test.in,1013847,1003401,0,36
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_1000000_g_14_f_0.3_eps_1e-05_s_200\test.in,1030520,1008493,0,29
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_1000000_g_14_f_0.3_eps_1e-05_s_300\test.in,1046953,1012869,0,29
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_1000000_g_2_f_0.1_eps_0.0001_s_100\test.in,506176,506140,0,20
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_1000000_g_2_f_0.1_eps_0.0001_s_200\test.in,511468,511417,0,20
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_1000000_g_2_f_0.1_eps_0.0001_s_300\test.in,516847,516692,0,20
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_1000000_g_2_f_0.1_eps_0.001_s_100\test.in,507234,507153,0,20
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_1000000_g_2_f_0.1_eps_0.001_s_200\test.in,513095,512933,0,19
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_1000000_g_2_f_0.1_eps_0.001_s_300\test.in,519195,519035,0,20
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_1000000_g_2_f_0.1_eps_0.01_s_100\test.in,516089,516093,0,20
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_1000000_g_2_f_0.1_eps_0.01_s_200\test.in,521369,521360,0,20
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_1000000_g_2_f_0.1_eps_0.01_s_300\test.in,528895,528743,0,20
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_1000000_g_2_f_0.1_eps_0.1_s_100\test.in,606207,606114,0,20
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_1000000_g_2_f_0.1_eps_0.1_s_200\test.in,613096,613087,0,20
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_1000000_g_2_f_0.1_eps_0.1_s_300\test.in,616919,616747,0,21
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_1000000_g_2_f_0.1_eps_0_s_100\test.in,505852,505760,0,20
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_1000000_g_2_f_0.1_eps_0_s_200\test.in,512691,512554,0,20
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_1000000_g_2_f_0.1_eps_0_s_300\test.in,519504,519297,0,21
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_1000000_g_2_f_0.1_eps_1e-05_s_100\test.in,506318,506247,0,20
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_1000000_g_2_f_0.1_eps_1e-05_s_200\test.in,513839,513717,0,19
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_1000000_g_2_f_0.1_eps_1e-05_s_300\test.in,517481,517227,0,21
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_1000000_g_2_f_0.2_eps_0.0001_s_100\test.in,511623,511605,0,21
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_1000000_g_2_f_0.2_eps_0.0001_s_200\test.in,524649,524519,0,21
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_1000000_g_2_f_0.2_eps_0.0001_s_300\test.in,536638,536609,0,21
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_1000000_g_2_f_0.2_eps_0.001_s_100\test.in,512815,512786,0,21
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_1000000_g_2_f_0.2_eps_0.001_s_200\test.in,525790,525746,0,22
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_1000000_g_2_f_0.2_eps_0.001_s_300\test.in,536972,536933,0,22
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_1000000_g_2_f_0.2_eps_0.01_s_100\test.in,522513,522470,0,21
C:\Users\adria\Desktop\knapsack\problemInstances\n_1200_c_1000000_g_2_f_0.2_eps_0.01_s_200\test.in,534400,534286,0,21
