instancia,lucro_guloso,lucro_sa,tempo_guloso_ms,tempo_sa_ms,tempo_total_ms
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_10_f_0.1_eps_0.001_s_200\test.in,99826410,99826410,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_10_f_0.1_eps_0.001_s_300\test.in,99953537,99953537,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_10_f_0.1_eps_0.01_s_100\test.in,99360363,99360363,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_10_f_0.1_eps_0.01_s_200\test.in,98954568,98954568,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_10_f_0.1_eps_0.01_s_300\test.in,99205515,99205515,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_10_f_0.1_eps_0.1_s_100\test.in,98207732,98207732,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_10_f_0.1_eps_0.1_s_200\test.in,97041422,97041422,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_10_f_0.1_eps_0.1_s_300\test.in,93530951,93530951,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_10_f_0.1_eps_0_s_100\test.in,99818764,99818764,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_10_f_0.1_eps_0_s_200\test.in,99832292,99832292,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_10_f_0.1_eps_0_s_300\test.in,99847543,99847543,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_10_f_0.1_eps_1e-05_s_100\test.in,99955331,99955331,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_10_f_0.1_eps_1e-05_s_200\test.in,99967937,99967937,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_10_f_0.1_eps_1e-05_s_300\test.in,99986511,99986511,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_10_f_0.2_eps_0.0001_s_100\test.in,99869724,99869724,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_10_f_0.2_eps_0.0001_s_200\test.in,99835875,99835875,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_10_f_0.2_eps_0.0001_s_300\test.in,99951867,99951867,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_10_f_0.2_eps_0.001_s_100\test.in,99788132,99788132,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_10_f_0.2_eps_0.001_s_200\test.in,100010234,100010234,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_10_f_0.2_eps_0.001_s_300\test.in,99930614,99930614,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_10_f_0.2_eps_0.01_s_100\test.in,99708634,99708634,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_10_f_0.2_eps_0.01_s_200\test.in,100011388,100011388,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_10_f_0.2_eps_0.01_s_300\test.in,99444510,99444510,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_10_f_0.2_eps_0.1_s_100\test.in,94891632,94891632,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_10_f_0.2_eps_0.1_s_200\test.in,96658093,96658093,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_10_f_0.2_eps_0.1_s_300\test.in,97838045,97838045,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_10_f_0.2_eps_0_s_100\test.in,99821320,99821320,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_10_f_0.2_eps_0_s_200\test.in,99840105,99840105,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_10_f_0.2_eps_0_s_300\test.in,99853811,99853811,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_10_f_0.2_eps_1e-05_s_100\test.in,99946644,99946644,0,2,2
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_10_f_0.2_eps_1e-05_s_200\test.in,99964427,99964427,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_10_f_0.2_eps_1e-05_s_300\test.in,99975991,99975991,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_10_f_0.3_eps_0.0001_s_100\test.in,99977956,99977956,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_10_f_0.3_eps_0.0001_s_200\test.in,100000185,100000185,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_10_f_0.3_eps_0.0001_s_300\test.in,99968507,99968507,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_10_f_0.3_eps_0.001_s_100\test.in,99967589,99967589,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_10_f_0.3_eps_0.001_s_200\test.in,99983309,99983309,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_10_f_0.3_eps_0.001_s_300\test.in,99805135,99805135,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_10_f_0.3_eps_0.01_s_100\test.in,99977879,99977879,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_10_f_0.3_eps_0.01_s_200\test.in,98924208,98924208,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_10_f_0.3_eps_0.01_s_300\test.in,99311254,99311254,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_10_f_0.3_eps_0.1_s_100\test.in,95676832,95676832,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_10_f_0.3_eps_0.1_s_200\test.in,96275138,96275138,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_10_f_0.3_eps_0.1_s_300\test.in,97265588,97265588,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_10_f_0.3_eps_0_s_100\test.in,99824686,99824686,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_10_f_0.3_eps_0_s_200\test.in,99844287,99844287,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_10_f_0.3_eps_0_s_300\test.in,99864810,99864810,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_10_f_0.3_eps_1e-05_s_100\test.in,99940348,99940348,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_10_f_0.3_eps_1e-05_s_200\test.in,99963136,99963136,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_10_f_0.3_eps_1e-05_s_300\test.in,99984743,99984743,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_14_f_0.1_eps_0.0001_s_100\test.in,100002113,100002113,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_14_f_0.1_eps_0.0001_s_200\test.in,100018837,100018837,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_14_f_0.1_eps_0.0001_s_300\test.in,100027420,100027420,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_14_f_0.1_eps_0.001_s_100\test.in,99985916,99985916,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_14_f_0.1_eps_0.001_s_200\test.in,99930820,99930820,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_14_f_0.1_eps_0.001_s_300\test.in,99995773,99995773,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_14_f_0.1_eps_0.01_s_100\test.in,99270648,99270648,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_14_f_0.1_eps_0.01_s_200\test.in,99745823,99745823,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_14_f_0.1_eps_0.01_s_300\test.in,99876534,99876534,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_14_f_0.1_eps_0.1_s_100\test.in,93276366,93276366,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_14_f_0.1_eps_0.1_s_200\test.in,91365381,91365381,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_14_f_0.1_eps_0.1_s_300\test.in,93102714,93102714,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_14_f_0.1_eps_0_s_100\test.in,100006619,100006619,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_14_f_0.1_eps_0_s_200\test.in,100014750,100014750,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_14_f_0.1_eps_0_s_300\test.in,100025410,100025410,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_14_f_0.1_eps_1e-05_s_100\test.in,100003337,100003337,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_14_f_0.1_eps_1e-05_s_200\test.in,100017312,100017312,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_14_f_0.1_eps_1e-05_s_300\test.in,100022861,100022861,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_14_f_0.2_eps_0.0001_s_100\test.in,99999030,99999030,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_14_f_0.2_eps_0.0001_s_200\test.in,100018089,100018089,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_14_f_0.2_eps_0.0001_s_300\test.in,100026628,100026628,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_14_f_0.2_eps_0.001_s_100\test.in,99995334,99995334,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_14_f_0.2_eps_0.001_s_200\test.in,99937500,99937500,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_14_f_0.2_eps_0.001_s_300\test.in,99932076,99932076,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_14_f_0.2_eps_0.01_s_100\test.in,99104998,99104998,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_14_f_0.2_eps_0.01_s_200\test.in,99533168,99533168,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_14_f_0.2_eps_0.01_s_300\test.in,99709867,99709867,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_14_f_0.2_eps_0.1_s_100\test.in,91156292,91156292,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_14_f_0.2_eps_0.1_s_200\test.in,93718271,93718271,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_14_f_0.2_eps_0.1_s_300\test.in,90369481,90369481,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_14_f_0.2_eps_0_s_100\test.in,100009059,100009059,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_14_f_0.2_eps_0_s_200\test.in,100016430,100016430,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_14_f_0.2_eps_0_s_300\test.in,100030172,100030172,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_14_f_0.2_eps_1e-05_s_100\test.in,100008780,100008780,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_14_f_0.2_eps_1e-05_s_200\test.in,100016854,100016854,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_14_f_0.2_eps_1e-05_s_300\test.in,100029469,100029469,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_14_f_0.3_eps_0.0001_s_100\test.in,100001773,100001773,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_14_f_0.3_eps_0.0001_s_200\test.in,100016802,100016802,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_14_f_0.3_eps_0.0001_s_300\test.in,100028642,100028642,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_14_f_0.3_eps_0.001_s_100\test.in,99958127,99958127,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_14_f_0.3_eps_0.001_s_200\test.in,99949883,99949883,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_14_f_0.3_eps_0.001_s_300\test.in,100000280,100000280,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_14_f_0.3_eps_0.01_s_100\test.in,99879719,99879719,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_14_f_0.3_eps_0.01_s_200\test.in,99603952,99603952,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_14_f_0.3_eps_0.01_s_300\test.in,99026262,99026262,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_14_f_0.3_eps_0.1_s_100\test.in,91929930,91929930,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_14_f_0.3_eps_0.1_s_200\test.in,93469324,93469324,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_14_f_0.3_eps_0.1_s_300\test.in,90746424,90746424,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_14_f_0.3_eps_0_s_100\test.in,100010325,100010325,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_14_f_0.3_eps_0_s_200\test.in,100018399,100018399,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_14_f_0.3_eps_0_s_300\test.in,100027640,100027640,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_14_f_0.3_eps_1e-05_s_100\test.in,100010787,100010787,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_14_f_0.3_eps_1e-05_s_200\test.in,100021513,100021513,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_14_f_0.3_eps_1e-05_s_300\test.in,100027977,100027977,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_2_f_0.1_eps_0.0001_s_100\test.in,50013865,50013865,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_2_f_0.1_eps_0.0001_s_200\test.in,50018197,50018197,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_2_f_0.1_eps_0.0001_s_300\test.in,50022266,50022266,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_2_f_0.1_eps_0.001_s_100\test.in,50103718,50103718,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_2_f_0.1_eps_0.001_s_200\test.in,50108439,50108439,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_2_f_0.1_eps_0.001_s_300\test.in,50112738,50112738,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_2_f_0.1_eps_0.01_s_100\test.in,51003829,51003829,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_2_f_0.1_eps_0.01_s_200\test.in,51008209,51008209,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_2_f_0.1_eps_0.01_s_300\test.in,51012821,51012821,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_2_f_0.1_eps_0.1_s_100\test.in,60004316,60004316,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_2_f_0.1_eps_0.1_s_200\test.in,60008502,60008502,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_2_f_0.1_eps_0.1_s_300\test.in,60012905,60012905,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_2_f_0.1_eps_0_s_100\test.in,50003880,50003880,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_2_f_0.1_eps_0_s_200\test.in,50007976,50007976,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_2_f_0.1_eps_0_s_300\test.in,50013285,50013285,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_2_f_0.1_eps_1e-05_s_100\test.in,50004803,50004803,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_2_f_0.1_eps_1e-05_s_200\test.in,50008526,50008526,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_2_f_0.1_eps_1e-05_s_300\test.in,50011839,50011839,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_2_f_0.2_eps_0.0001_s_100\test.in,50017751,50017751,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_2_f_0.2_eps_0.0001_s_200\test.in,50027193,50027193,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_2_f_0.2_eps_0.0001_s_300\test.in,50032516,50032516,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_2_f_0.2_eps_0.001_s_100\test.in,50107861,50107861,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_2_f_0.2_eps_0.001_s_200\test.in,50116822,50116822,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_2_f_0.2_eps_0.001_s_300\test.in,50122790,50122790,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_2_f_0.2_eps_0.01_s_100\test.in,51007969,51007969,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_2_f_0.2_eps_0.01_s_200\test.in,51016068,51016068,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_2_f_0.2_eps_0.01_s_300\test.in,51025293,51025293,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_2_f_0.2_eps_0.1_s_100\test.in,60007799,60007799,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_2_f_0.2_eps_0.1_s_200\test.in,60016924,60016924,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_2_f_0.2_eps_0.1_s_300\test.in,60026022,60026022,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_2_f_0.2_eps_0_s_100\test.in,50008431,50008431,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_2_f_0.2_eps_0_s_200\test.in,50015789,50015789,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_2_f_0.2_eps_0_s_300\test.in,50024065,50024065,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_2_f_0.2_eps_1e-05_s_100\test.in,50009286,50009286,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_2_f_0.2_eps_1e-05_s_200\test.in,50017479,50017479,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_2_f_0.2_eps_1e-05_s_300\test.in,50025136,50025136,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_2_f_0.3_eps_0.0001_s_100\test.in,50022134,50022134,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_2_f_0.3_eps_0.0001_s_200\test.in,50034369,50034369,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_2_f_0.3_eps_0.0001_s_300\test.in,50046597,50046597,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_2_f_0.3_eps_0.001_s_100\test.in,50111699,50111699,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_2_f_0.3_eps_0.001_s_200\test.in,50124757,50124757,0,2,2
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_2_f_0.3_eps_0.001_s_300\test.in,50135450,50135450,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_2_f_0.3_eps_0.01_s_100\test.in,51012609,51012609,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_2_f_0.3_eps_0.01_s_200\test.in,51023931,51023931,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_2_f_0.3_eps_0.01_s_300\test.in,51035998,51035998,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_2_f_0.3_eps_0.1_s_100\test.in,60011701,60011701,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_2_f_0.3_eps_0.1_s_200\test.in,60024092,60024092,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_2_f_0.3_eps_0.1_s_300\test.in,60033666,60033666,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_2_f_0.3_eps_0_s_100\test.in,50012235,50012235,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_2_f_0.3_eps_0_s_200\test.in,50022948,50022948,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_2_f_0.3_eps_0_s_300\test.in,50035904,50035904,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_2_f_0.3_eps_1e-05_s_100\test.in,50013404,50013404,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_2_f_0.3_eps_1e-05_s_200\test.in,50026198,50026198,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_2_f_0.3_eps_1e-05_s_300\test.in,50037359,50037359,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_6_f_0.1_eps_0.0001_s_100\test.in,97181685,97181685,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_6_f_0.1_eps_0.0001_s_200\test.in,97187954,97187954,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_6_f_0.1_eps_0.0001_s_300\test.in,97203124,97203124,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_6_f_0.1_eps_0.001_s_100\test.in,99681305,99681305,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_6_f_0.1_eps_0.001_s_200\test.in,99788568,99788568,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_6_f_0.1_eps_0.001_s_300\test.in,99493196,99493196,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_6_f_0.1_eps_0.01_s_100\test.in,98005913,98005913,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_6_f_0.1_eps_0.01_s_200\test.in,97011468,97011468,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_6_f_0.1_eps_0.01_s_300\test.in,99141579,99141579,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_6_f_0.1_eps_0.1_s_100\test.in,95004902,95004902,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_6_f_0.1_eps_0.1_s_200\test.in,88133990,88133990,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_6_f_0.1_eps_0.1_s_300\test.in,98139069,98139069,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_6_f_0.1_eps_0_s_100\test.in,96881662,96881662,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_6_f_0.1_eps_0_s_200\test.in,96887506,96887506,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_6_f_0.1_eps_0_s_300\test.in,96894108,96894108,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_6_f_0.1_eps_1e-05_s_100\test.in,96909367,96909367,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_6_f_0.1_eps_1e-05_s_200\test.in,96914129,96914129,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_6_f_0.1_eps_1e-05_s_300\test.in,96919899,96919899,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_6_f_0.2_eps_0.0001_s_100\test.in,97135001,97135001,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_800_c_100000000_g_6_f_0.2_eps_0.0001_s_200\test.in,97185875,97185875,0,1,1
